screen_id	mobile_route	domain	source_path	sha256	line_count	action_signal_lines	state_signal_lines	screen_review_status	cta_inventory_status	scenario_matrix_status	web_equivalent_status	contract_status	data_source_status	mock_placeholder_disposition	gap_disposition
PM-171	nutrition/exercise-plan	nutrition	app/nutrition/exercise-plan.tsx	a1ce179b3d8bdabab9f3ebb2461a22c04f06ca344369ebe126927b951c2332c8	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-172	nutrition/food-scanner	nutrition	app/nutrition/food-scanner.tsx	350a6804492a5a00d7d858f7a8b600770cb88d745248ef17348995f58558845b	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-173	nutrition/hub	nutrition	app/nutrition/hub.tsx	4c8f095c34463ce1f580e2ebc75d7d4a7a094261b1842c66f73c997c833bbaf0	36	24,26,27,28,29,30,34	17,18,25,26,35	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-174	nutrition/index	nutrition	app/nutrition/index.tsx	8cb5a3bba461468aac397d1960e06415c4def7a88bc95300455ff4196cb72ace	8	6	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-175	nutrition/log-meal	nutrition	app/nutrition/log-meal.tsx	a165d65228d897d2de9fa8b53b30bc1474b901c1fe9c0e91ea89fd91cdb2d2af	52	32,38,45	21,40,45,51	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-176	nutrition/nutrition-plan	nutrition	app/nutrition/nutrition-plan.tsx	7c075daa4f22238e075da58491633abb63cc344dcffcdae4a5dedd5767d2d45d	10	8	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-177	nutrition/water-tracker	nutrition	app/nutrition/water-tracker.tsx	f7dbf23f9c9cb405ae14be5f8819db9365e3895a95a2133b1c9f010d7183dd99	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-178	offers/[id]	offers	app/offers/[id].tsx	3661ad59748d4e438acceaf0673554b3ff8fdc7526644ed10d63cb544ab0fda8	234	62,80,81,101,102,187	19,21,44,45,46,47,54,66,74,94,122,123,127,129,137,142,143,144,176	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-179	offers/index	offers	app/offers/index.tsx	871f6b5c12f74085f1a0d910807cf54752e02e4f16fb390a4f56342d076d437e	97	40,54,59	17,43	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-180	orders/index	orders	app/orders/index.tsx	fe4853360b1a19fe3a20d1423dbcbd7daecaad66c0a0fff515066b67c34baf61	287	195,207,222,257	41,48,69,85,109,141,145,221,229	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-181	payments/failed	payments	app/payments/failed.tsx	1858c4beb96f631fda1c14696db4bc195322f6bae6d9e3610cb4f2e6de442ade	159	60,77,82	34	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-182	payments/failure	payments	app/payments/failure.tsx	f71575e839c6550c8f0a51538ac6f7e24564678c79c04eb34919fb5b4d1a5503	103	66,72,78	24,26	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-183	payments/processing	payments	app/payments/processing.tsx	638feb10324c8adb6c975416f575290b9a2e7bca545df46a8ee49b6718522d5f	557	149,156,181,195,405,411,412	19,86,117,213	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-184	payments/success	payments	app/payments/success.tsx	ff3ab74ce43dcbfc82c382da78a65f87325a5acc705dd11f188f7c0742e000cf	143	73,82,85,86,87,88,98,107,114	23,98	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-185	pharmacy/barcode-scanner	pharmacy	app/pharmacy/barcode-scanner.tsx	061cde61ee72280fff16ae0bd2dc30e8fee5c0a4f349ff30ab3875ac59fe687d	240	48,50,97,108,120,150,160,195,196,213,214,215	149,185,205	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-186	pharmacy/broadcast-status	pharmacy	app/pharmacy/broadcast-status.tsx	c4ed4e617646a2a3e8066fc98df6436927fa334d1c156b5c817529ea72635027	104	47,61,89	1,18,47,48,49,72,73,89	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-187	pharmacy/cart	pharmacy	app/pharmacy/cart.tsx	3aabb16d4603e817318611d58771fdd7b74a22b3dafbb393010674740c1983b7	263	65,75,87,91,122,126,132,164,171,178,187,198,215	198	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-188	pharmacy/chat-with-pharmacist	pharmacy	app/pharmacy/chat-with-pharmacist.tsx	3f8ed490c5795c997eb8864840f032fc645b34747ccc87bc9733bb3a602e4712	550	191,192,227,237,247,257,340,375,380,396,399	52,122,188,250,252,253,320	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-189	pharmacy/checkout	pharmacy	app/pharmacy/checkout.tsx	4177253a8e409ef4fc180ef70081e75ddbc686a2b7a5d4533b0133760c2d69fb	426	6,106,107,117,172,176,189,215,241,260,283,317,385	4,7,55,66,74,99,100,105,107,165,172,276,308	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-190	pharmacy/custom-item	pharmacy	app/pharmacy/custom-item.tsx	d181b681d23b2a0ce8ed4e31ad448e24cec7d1ad879dfa404e803e767b2b597a	405	116,146,277,307	NONE	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-191	pharmacy/drug-not-found	pharmacy	app/pharmacy/drug-not-found.tsx	5362dfe3eabbe537a53897748876428ab5dd598ec89306a5c2d39d52494b5af3	157	40,62,63,74,106,115,142	39,116,142	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-192	pharmacy/filters	pharmacy	app/pharmacy/filters.tsx	8e40f1cbd8dab5ac2df8c2e541a7410639729b4c9ab01c86eab60d5b55419ff4	382	107,109,146,160,178,201,217,278,310,326	NONE	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-193	pharmacy/manual-order	pharmacy	app/pharmacy/manual-order.tsx	9d2f1f8a8fcbeeae52a0f45c51bcd58b77ea6ee45a39e2d2757a32a7888886e8	142	47,56,100,105,116	NONE	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-194	pharmacy/medicine-compare	pharmacy	app/pharmacy/medicine-compare.tsx	04d486c9fc00314543f00b43212bb0e9d57e3926dd1b7c7c28f43af1538ed419	144	59,113	31,40	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-195	pharmacy/order-confirm	pharmacy	app/pharmacy/order-confirm.tsx	9f086041c0174ab84abb1e11c8e2725bfe86ef1efd5996912caed2a22bba0322	220	53,55,66,87,178,192	3,5,7,29,31,34,41,53,55,72,81,96,116,119,122,134,146,160,164,169	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-196	pharmacy/order-history	pharmacy	app/pharmacy/order-history.tsx	031c7b56c87d31562da6621a73bd7249274985c8f0b3d52f2f061daad492e0b6	339	108,126,152,196,197,263	30,36,67,186,198	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-197	pharmacy/order-tracking	pharmacy	app/pharmacy/order-tracking.tsx	dbc97efdff695a5df2e8bab953037aa712bf6566478206d234ff26c23c37c27b	252	82,100,126,206,246	3,4,241,245,246	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-198	pharmacy/payment	pharmacy	app/pharmacy/payment.tsx	779f54f75a7a18a253bab5b1ad7367d2f2db82314905033f31aa476f9d525759	260	69,74,80,87,120,123,135,226	3,5,6,21,33,34,53,54,56,57,58,60,62,69,74,78,80,104,113,158,160,163,165	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-199	pharmacy/pharmacist-chat	pharmacy	app/pharmacy/pharmacist-chat.tsx	d952395aa04b4bb1dc823815e98f40e8c2f08975c5aad49fb70dface12e3a6bb	425	122,240,242,243,360	49,61,242,243	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-200	pharmacy/product-detail	pharmacy	app/pharmacy/product-detail.tsx	802cf1459cdb0cb7b70519063a0ff2bddbfbb3bd021fe81fa7cfdfd1b0f80001	563	33,85,235,238,257,364,386,421,434,443,453,456,468,472,478,489,501,505	102,206,296,309	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-201	pharmacy/product-search	pharmacy	app/pharmacy/product-search.tsx	0005041059b8770eece65b4964eb543bcb1d58a5746c5b16e377a17f2991edb0	6	4	NONE	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-202	pharmacy/reorder	pharmacy	app/pharmacy/reorder.tsx	4b591796241f9ed827cd3b34a69ad652919f87148911d91158279f98e92a1e32	160	67,81,88,97,113,117,127,144	20,26,27,28,69,144	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-203	pharmacy/rx-order	pharmacy	app/pharmacy/rx-order.tsx	3cc1d5f9ce284fb3f5cca5d3b0cf349ccc307686d3a0d0a664563fbd400777a7	129	57,71,116	1,19,56,94,116	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-204	pharmacy/scan-prescription	pharmacy	app/pharmacy/scan-prescription.tsx	a4f7cf9619f28dedac29e3e22e2a643e149f679db300a0a88bd7f8b5989bcdbb	376	119,142,207,246	32,119,287	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-205	pharmacy/waiting-for-pharmacy	pharmacy	app/pharmacy/waiting-for-pharmacy.tsx	b9f7c19a3e588432eac96448849b4fd5562bac907c5eb94367a54ef6c3b30d1b	351	6,103,129,130,133,257	6,7,90,96,98,99,100,104,109,116,130,132,268	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-206	pharmacy/wishlist	pharmacy	app/pharmacy/wishlist.tsx	64c686f15d84d4219dccf4ed686ace5e91d4d856f38c94ecc423647c506d0fc2	247	83,98,114,120,162,163	64,94,196	MANUALLY_REVIEWED__FINDINGS_RECORDED	MANUALLY_REVIEWED__CTA_EVIDENCE_SEE_DOMAIN_REVIEW	MANUALLY_REVIEWED__STATE_AND_FINANCIAL_GAPS_RECORDED	NOT_YET_RECONCILED__MOBILE_REFERENCE_UNTRUSTED	MANUAL_STATIC_REVIEW__BACKEND_RECONCILIATION_REQUIRED	MANUALLY_REVIEWED__MIXED_SERVER_AND_CLIENT_DERIVATION	MANUALLY_REVIEWED__STATIC_OR_PARAM_DRIVEN_RESULTS_RECORDED	MANUAL_REVIEW_COMPLETE__FINDINGS_OR_CONTRACT_GAPS_RECORDED
PM-207	profile/addresses	profile	app/profile/addresses.tsx	73cf41a063ff135357f00b6d68326d5981644a7ef70b46a37e0bb0e30c511208	181	85,108	23,90	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-208	profile/edit	profile	app/profile/edit.tsx	a9362180e311599edf0d8ea49abd4c0e7ea746d111b3d97f2368d9aeb579e807	6	4	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-209	profile/index	profile	app/profile/index.tsx	78b896329c7f52dbf8561e8c23744fc001b56344515c0d8f2326222b51ad5708	132	34,61,68,79,88,95,115	23,89,91,93,115	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-210	profile/insurance	profile	app/profile/insurance.tsx	91c5eebbcf8f98b014f8f2d38bb38b7b9bd45e17a71e276ba1bbb6db2a5fe27c	338	139,190,209,240,278,284,306	25,26,40,56,61,73,96,145,151,161,168,174,180	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-211	programs/active	programs	app/programs/active.tsx	7fb2f438eba2f5abfc89ab038e37328fcecb5b03b2e5e8f08117ae502e6aeb3f	225	70,99,104,114,160,184	35,67,84	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-212	reports/ai-analysis	reports	app/reports/ai-analysis.tsx	2e4396588baa2889dfa59df09ad58836c844e37b886f8c93e92abaabb69e6d1c	7	5	NONE	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
PM-213	reports/hub	reports	app/reports/hub.tsx	1c530e071267b80b77603e77049f71aab6241c1dfdd2fc2e542e140e461a6efc	282	110,143,154,178,179,237,238,250,251	64,66,75,115,148,158,172,220	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_YET_MANUALLY_REVIEWED	NOT_MAPPED	NOT_RECONCILED	NOT_REVIEWED	NOT_REVIEWED	NOT_DECIDED
