id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PATIENT-MOBILE-00051	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/conditions-allergies.tsx	25	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: try { const response: any = await apiFetch('/medical-profile'); const doc = response?.data || response || {}; setProfile({ chronic_diseases: Array.isArray(doc.chronic_diseases) ? doc.chronic_diseases : [], allergies: Arr	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00052	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/chronic-disease.tsx	26	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/health/chronic-diseases').catch(() => null),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00053	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/family-hub.tsx	80	patient/anonymous	family/health	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const grp = await apiFetch(""/family/my-group"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00054	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/sleep-tracker.tsx	36	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/health/sleep?limit=30');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00055	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/trends.tsx	141	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/health/trends');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00056	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/emergency-contacts.tsx	38	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/health/emergency-contacts');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00057	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/reports.tsx	19	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: try { const response: any = await apiFetch('/health/reports'); const rows = Array.isArray(response) ? response : response?.data; setReports(Array.isArray(rows) ? rows : []); }	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00058	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/medications.tsx	23	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: try { const response: any = await apiFetch('/health/reminders'); const rows = Array.isArray(response) ? response : response?.data; setReminders(Array.isArray(rows) ? rows : []); }	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00059	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/vitals-log.tsx	35	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: try { const response: any = await apiFetch(`/health/vitals?type=${type}&limit=30`); const rows = Array.isArray(response) ? response : response?.data; setReadings(Array.isArray(rows) ? rows : []); }	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00060	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/wearables.tsx	45	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/wearables/devices').catch(() => null),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00061	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/health/vitals.tsx	27	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const response: any = await apiFetch('/health/vitals/summary');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00062	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/reviews/index.tsx	64	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/patient-ux/review', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00063	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/mental-health/mood-journal.tsx	47	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const result: unknown = await apiFetch('/mental-health/mood?days=30');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00064	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/mental-health/crisis-support.tsx	30	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const result: any = await apiFetch('/mental-health/crisis-contacts');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00065	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/articles/index.tsx	48	patient/anonymous	catalog/discovery	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/articles?${params.toString()}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00066	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/articles/bookmarks.tsx	33	patient/anonymous	catalog/discovery	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(""/articles/bookmarks/mine"");"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00067	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/articles/[slug].tsx	38	patient/anonymous	catalog/discovery	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch(`/articles/${encodeURIComponent(String(slug))}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00068	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/drug-scanner/index.tsx	35	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/health/medications')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00069	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/maternity/hub.tsx	17	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const load = React.useCallback(async () => { setLoading(true); setError(null); try { const response: any = await apiFetch('/maternity/profile'); setProfile(response?.data || response); } catch { setError(t('error')); set	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00070	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/maternity/maternity-setup.tsx	15	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const save = async () => { if (!lmp.trim() || (mode === 'cycle' && !cycleLength.trim())) { setError(t('profileRequired')); return; } setSaving(true); setError(null); try { await apiFetch('/maternity/profile', { method: '	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00071	patient-mobile	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/orders/index.tsx	20	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: RESCHEDULED: 'أعيدت جدولته', NO_SHOW: 'لم يحضر', REFUNDED: 'مسترد',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00072	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/orders/index.tsx	80	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: safe(apiFetch('/care/appointments/mine')),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00073	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/nutrition/hub.tsx	18	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: const load = React.useCallback(async () => { setLoading(true); setError(null); try { const [p, s]: any[] = await Promise.all([apiFetch('/nutrition/profile'), apiFetch('/nutrition/daily-summary')]); setProfile(p?.data || 	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-MOBILE-00074	patient-mobile	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	app/nutrition/log-meal.tsx	31	patient/anonymous	family/health	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/nutrition/meals', { method: 'POST', body: JSON.stringify({ name: name.trim(), calories: numericCalories, meal_type: mealType, ...(optional[0] !== undefined ? { protein_g: optional[0] } : {}), ...(optiona	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
