requirement_id,route_or_surface,declared_plan_status,token_evidence_files,static_assessment,assessment_reason,plan_boundary,completion_definition
PM-198,pharmacy/payment,BUILD,patient-mobile/app/pharmacy/pharmacist-chat.tsx;patient-mobile/app/pharmacy/order-confirm.tsx;patient-mobile/app/pharmacy/payment.tsx;patient-mobile/app/pharmacy/offers.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,"No Web pharmacy-payment route, local BFF handler or client payment mutation was located; appointment payment intent is booking-specific and not evidence for cart orders. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_CART_OFFE",CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-199,pharmacy/pharmacist-chat,BUILD,,NOT_VERIFIABLE_STATIC,No exact route token found in available static source; absence is not proof of missing implementation.,No corresponding localized Web pharmacy auxiliary surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_AUXILIARY_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-200,pharmacy/product-detail,COMPLETE_OR_REPLACE,patient-mobile/app/rn_screens.json;patient-mobile/app/pharmacy/product-detail.tsx;patient-mobile/app/pharmacy/wishlist.tsx;patient-mobile/app/pharmacy/barcode-scanner.tsx;patient-mobile/app/(tabs)/pharmacy.tsx;patient-mobile/app/search/index.tsx;patient-mobile/app/ai/prescription-translator.tsx;patient-mobile/app/consultations/prescription-from-doctor.tsx;patient-mobile/app/s/[type]/[slug].tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Public medicine catalog detail exposes facts only and remains noindex; no price/stock/cart/Rx/offer CTA is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_CART_OFFERS_PAYMENT_ORDERS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-201,pharmacy/product-search,COMPLETE_OR_REPLACE,patient-mobile/app/rn_screens.json;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,"Authenticated medicine search exists; no filters, cart, offer or purchase transition is evidenced in the reviewed page. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_CART_OFFERS_PAYMENT_ORDERS_MANUAL_REVIEW_2026-08-26.md",CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-202,pharmacy/reorder,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web pharmacy auxiliary surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_AUXILIARY_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-203,pharmacy/rx-order,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/pharmacy/rx-order.tsx;patient-mobile/app/pharmacy/scan-prescription.tsx;patient-mobile/app/health/prescriptions.tsx;patient-mobile/app/consultations/prescription-from-doctor.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,"Prescription-cart preview displays medication names only; no Rx validation, submit, pharmacist review, broadcast, offer, payment or insurance flow is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_CART_OFFERS_PAYMEN",CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-204,pharmacy/scan-prescription,BUILD,patient-mobile/app/(tabs)/pharmacy.tsx;patient-mobile/app/diagnostics/upload-rx.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web pharmacy auxiliary surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_AUXILIARY_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-205,pharmacy/waiting-for-pharmacy,BUILD,patient-mobile/app/pharmacy/order-confirm.tsx;patient-mobile/app/pharmacy/reorder.tsx;patient-mobile/app/pharmacy/waiting-for-pharmacy.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No Web waiting-for-pharmacy or offer-expiry/patient-selection surface was located in reviewed source. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_CART_OFFERS_PAYMENT_ORDERS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-206,pharmacy/wishlist,COMPLETE_OR_REPLACE,patient-mobile/app/rn_screens.json;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Protected wishlist reads item facts and links to medicine detail; no wishlist mutation or purchase/stock workflow. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHARMACY_AUXILIARY_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-207,profile/addresses,BUILD,patient-mobile/app/health/refills.tsx;patient-mobile/app/profile/index.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,"No localized addresses surface, address CTA, or address mutation was found in reviewed source. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PROFILE_ADDRESSES_MANUAL_REVIEW_2026-08-26.md",CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-208,profile/edit,BUILD,patient-mobile/app/rn_screens.json,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Profile is display-only; no profile or medical-profile edit CTA/mutation is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PROFILE_ADDRESSES_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-209,profile/index,COMPLETE_OR_REPLACE,patient-mobile/app/rn_screens.json;patient-mobile/app/profile/index.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Protected profile/medical/insurance display exists; field-level ownership/freshness and management controls remain unproven. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PROFILE_ADDRESSES_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-210,profile/insurance,BUILD,patient-mobile/app/pharmacy/checkout.tsx;patient-mobile/app/profile/index.tsx;patient-mobile/app/consultations/booking-confirm.tsx;patient-mobile/src/utils/insurance-catalog-contract.test.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Profile shows selected insurance fields only; no policy/benefits/coverage/co-pay management path is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PROFILE_ADDRESSES_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-211,programs/active,BUILD,patient-web/app/[locale]/programs/page.tsx;patient-mobile/app/rn_screens.json;patient-mobile/app/programs/active.tsx;backend/src/modules/nabd-extensions/nabd-extensions.controller.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-212,reports/ai-analysis,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/reports/hub.tsx;patient-mobile/app/reports/view-report.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-213,reports/hub,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/consultations/share-report.tsx;patient-mobile/app/reports/hub.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Protected report summary list has no report hub/detail/download/share/provenance workflow. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHI_CONTENT_NOTIFICATIONS_CHAT_MENTAL_HEALTH_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-214,reports/passport,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/reports/passport.tsx;patient-mobile/app/reports/timeline.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-215,reports/timeline,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/reports/timeline.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-216,reports/view-report,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/diagnostics/results-history.tsx;patient-mobile/app/services/index.tsx;patient-mobile/app/reports/hub.tsx;patient-mobile/app/diagnostics/order/[id].tsx;patient-mobile/src/config/deepLinks.ts;patient-mobile/src/hooks/usePushNotifications.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Protected report summary list has no report body/download/share/provenance workflow. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHI_CONTENT_NOTIFICATIONS_CHAT_MENTAL_HEALTH_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-217,returns/detail,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/returns/hub.tsx;patient-mobile/app/orders/index.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web returns feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-218,returns/hub,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/returns/new-request.tsx;patient-mobile/src/config/deepLinks.ts;patient-mobile/src/hooks/usePushNotifications.ts;backend/src/modules/notifications/notifications.service.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web returns feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-219,returns/new-request,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/returns/hub.tsx;patient-mobile/app/returns/new-request.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web returns feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-220,reviews/index,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/reviews/index.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-221,room/[id],BUILD,patient-mobile/app/_layout.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-222,s/[type]/[slug],BUILD,patient-mobile/src/navigation/DeepLinking.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-223,search/index,BUILD,patient-mobile/app/rn_screens.json,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-019,(tabs)/services,BUILD,patient-mobile/app/rn_screens.json,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No general services-directory route/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/FINAL_ONBOARDING_DIAGNOSTICS_HEALTH_ROOT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-224,services/index,BUILD,patient-mobile/app/services/index.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-225,settings/about,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized about settings route/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-226,settings/data,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/data.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Storage summary is read-only; no export/delete/retention control exists. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-227,settings/feedback,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/help.tsx;patient-mobile/app/settings/feedback.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No feedback route/form/mutation found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-228,settings/help,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/help.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No help route/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-229,settings/index,COMPLETE_OR_REPLACE,patient-mobile/app/rn_screens.json,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Protected settings summary exists but has no management controls. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-230,settings/language,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/app/settings/language.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No language settings route/control found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-231,settings/notifications-settings,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/app/settings/notifications.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Notification settings render status labels only; no update/device/channel/delivery control is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHI_CONTENT_NOTIFICATIONS_CHAT_MENTAL_HEALTH_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-232,settings/notifications,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/app/settings/notifications.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Notification surfaces are summaries; no update/device/delivery control is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-233,settings/privacy,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/app/settings/data.tsx;patient-mobile/app/settings/privacy.tsx;patient-mobile/app/settings/about.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Privacy booleans are read-only; no update/revocation/consent control exists. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-234,settings/security,BUILD,patient-web/components-next/security-forms.tsx;patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Security/session summaries are read-only; no 2FA/session revoke/device recovery control exists. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-235,settings/support-chat,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/app/settings/help.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No support-chat settings route/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-236,settings/terms,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/index.tsx;patient-mobile/app/settings/about.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No terms settings route/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/SETTINGS_PRIVACY_SECURITY_DATA_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-237,shared/location-picker,BUILD,patient-mobile/app/_layout.tsx;patient-mobile/app/pharmacy/checkout.tsx;patient-mobile/app/shared/location-picker.tsx;patient-mobile/app/delivery/address-select.tsx;patient-mobile/src/utils/selectedAddress.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-238,support/chat,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/settings/support-chat.tsx;patient-mobile/app/settings/index.tsx;patient-mobile/app/support/ticket.tsx;patient-mobile/app/support/chat.tsx;patient-mobile/app/insurance/coverage-check.tsx;patient-mobile/app/insurance/claim-tracking.tsx;patient-mobile/src/config/deepLinks.ts;backend/src/modules/compat/compat.module.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,Thread surface renders summary metadata and hides body; no support-chat compose/escalation CTA is evidenced. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/PHI_CONTENT_NOTIFICATIONS_CHAT_MENTAL_HEALTH_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-239,support/ticket,BUILD,patient-web/app/api/support/[action]/route.ts;patient-mobile/app/rn_screens.json;patient-mobile/app/support/ticket.tsx;patient-mobile/src/config/deepLinks.ts;backend/src/modules/support/support.controller.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-240,voice/index,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/voice/index.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-241,wallet/cards,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/wallet/hub.tsx;patient-mobile/app/wallet/cards.tsx;patient-mobile/src/config/deepLinks.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web wallet feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-242,wallet/hub,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/payments/failed.tsx;patient-mobile/app/payments/success.tsx;patient-mobile/app/profile/index.tsx;patient-mobile/app/wallet/hub.tsx;patient-mobile/app/services/index.tsx;patient-mobile/src/config/deepLinks.ts;patient-mobile/src/hooks/usePushNotifications.ts;backend/src/modules/notifications/notifications.service.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web wallet feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-243,wallet/topup,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/payments/processing.tsx;patient-mobile/app/wallet/hub.tsx;patient-mobile/app/wallet/topup.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web wallet feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-244,wallet/transactions,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/wallet/hub.tsx;patient-mobile/app/wallet/transactions.tsx;patient-mobile/src/config/deepLinks.ts;backend/src/modules/provider-ops/provider-ops.module.ts,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web wallet feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-245,wallet/transfer,BUILD,patient-mobile/app/rn_screens.json;patient-mobile/app/wallet/hub.tsx;patient-mobile/app/wallet/transfer.tsx,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No localized Web wallet feature surface/CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/AI_EMERGENCY_WALLET_LOYALTY_RETURNS_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
PM-246,wearables/hub,BUILD,patient-mobile/app/rn_screens.json,NOT_VERIFIABLE_STATIC,Exact route token found in source; this is not evidence of a complete journey.,No corresponding localized Web discovery/payment/support surface or CTA found. Evidence: audit-artifacts/gap-closure-audit/patient-web-manual-evidence/GENERAL_DISCOVERY_PAYMENT_SUPPORT_MANUAL_REVIEW_2026-08-26.md,CTA→contract→authz→authoritative data→all state branches→tests/runtime/ops evidence.
