surface	source_path	line	signal	snippet	classification	required_disposition
patient-mobile	app/(tabs)/consultations/index.tsx	211	placeholder	"placeholder=""ابحث عن دكتور أو تخصص..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/delivery/address-select.tsx	42	mock	// No mock fallback — show the honest empty state	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/specialty-select.tsx	61	placeholder	"placeholder=""ابحث عن تخصص..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/video-call.tsx	57	fake	// (was calling non-existent /care/appointments/:id/video-token and falling back to a fake token)	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/doctor-search.tsx	113	placeholder	"placeholder=""ابحث بالاسم أو التخصص..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/post-call-rating.tsx	98	placeholder	"placeholder=""اكتب رأيك في الخدمة..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/chat-with-doctor.tsx	189	placeholder	"placeholder=""اكتب رسالة..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/book/[id].tsx	345	placeholder	"placeholder=""اكتب الأعراض أو أي معلومات تود إخبار الطبيب بها"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/consultations/video/[id].tsx	3	placeholder	"// This file previously rendered a ""VideoCall - s64"" placeholder stub."	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/wallet/hub.tsx	337	placeholder	"placeholder=""الاسم على البطاقة"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/wallet/hub.tsx	344	placeholder	"placeholder=""رقم البطاقة"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/wallet/hub.tsx	352	placeholder	"placeholder=""تاريخ الانتهاء (MM/YY)"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/wallet/topup.tsx	151	placeholder	"placeholder=""المبلغ (ر.س)"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/forgot-password.tsx	108	placeholder	"placeholder=""البريد الإلكتروني"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/reset-password.tsx	116	placeholder	"placeholder=""كلمة المرور الجديدة"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/reset-password.tsx	126	placeholder	"placeholder=""تأكيد كلمة المرور"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/login.tsx	95	dummy	// M1: no more dummy token fallback — a real session or an explicit error	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/login.tsx	246	placeholder	"placeholder=""example@mail.com"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/login.tsx	266	placeholder	"placeholder=""••••••••"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	26	placeholder	const AuthField = ({ label, icon, placeholder, value, onChangeText, isPass, isDark, isRTL, focusedInput, setFocusedInput, showPassword, setShowPassword }: any) => (	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	35	placeholder	placeholder={placeholder}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	117	dummy	// M1: real session only — no dummy token fallback	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	226	placeholder	placeholder={'أحمد السالم'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	235	placeholder	placeholder={'0500000000'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	244	placeholder	"placeholder=""example@mail.com"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	253	placeholder	"placeholder=""••••••••"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/(auth)/register.tsx	263	placeholder	"placeholder=""••••••••"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/returns/new-request.tsx	182	placeholder	"placeholder=""مثال: ORD-2024-001"" placeholderTextColor={colors.textTertiary} textAlign=""right"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/returns/new-request.tsx	205	placeholder	"placeholder=""اشرح مشكلتك بالتفصيل..."" placeholderTextColor={colors.textTertiary}"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/drug-not-found.tsx	92	placeholder	"<Input value={name} onChangeText={setName} placeholder=""اسم الدواء *"" icon=""medication"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/drug-not-found.tsx	93	placeholder	"<Input value={dose} onChangeText={setDose} placeholder=""التركيز / الجرعة (مثال: 500mg)"" icon=""edit"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/drug-not-found.tsx	95	placeholder	"<Input value={qty} onChangeText={v => setQty(v.replace(/\D/g, ''))} placeholder=""الكمية"" keyboardType=""numeric"" icon=""shopping_cart"" style={{ flex: 1 }} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/drug-not-found.tsx	98	placeholder	"<Input value={notes} onChangeText={setNotes} placeholder=""ملاحظات إضافية (اختياري)"" icon=""edit"" multiline />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/filters.tsx	249	placeholder	"placeholder=""الحد الأدنى"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/filters.tsx	259	placeholder	"placeholder=""الحد الأقصى"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/filters.tsx	298	placeholder	"placeholder=""ابحث عن شركة..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/chat-with-pharmacist.tsx	386	placeholder	"placeholder=""اكتب رسالتك للصيدلي..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/custom-item.tsx	39	fake	// E2: real prescription upload (was a fake toggle that uploaded nothing)	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/custom-item.tsx	186	placeholder	"placeholder: ""مثال: ميتفورمين 500mg"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/custom-item.tsx	192	placeholder	"placeholder: ""مثال: 500mg"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/custom-item.tsx	198	placeholder	"placeholder: ""مثال: 2 علبة"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/custom-item.tsx	231	placeholder	placeholder={f.placeholder}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/custom-item.tsx	268	placeholder	"placeholder=""أي معلومات إضافية..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/order-confirm.tsx	41	demo	// API unavailable — show error state (no demo data in production)	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/manual-order.tsx	79	placeholder	"placeholder=""مثال: كونجستال أقراص"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/manual-order.tsx	88	placeholder	"placeholder=""أضف أي تفاصيل أخرى تساعد الصيدلي..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/product-detail.tsx	448	placeholder	<TextInput value={suggestValue} onChangeText={setSuggestValue} placeholder={isRTL ? 'القيمة الصحيحة المقترحة' : 'Suggested correct value'} placeholderTextColor={colors.t3} style={{ borderWidth: 1, borderColor: colors.bd, borderRadius: 10, padding: 10, marginTop: 10, color: colors.n, fontFamily: 'Cairo-Regular', textAlign: isRTL ? 'right' : 'left' }} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/product-detail.tsx	451	placeholder	<TextInput value={suggestNote} onChangeText={setSuggestNote} placeholder={isRTL ? 'ملاحظة إضافية (اختياري)' : 'Extra note (optional)'} placeholderTextColor={colors.t3} style={{ borderWidth: 1, borderColor: colors.bd, borderRadius: 10, padding: 10, marginTop: 10, color: colors.n, fontFamily: 'Cairo-Regular', textAlign: isRTL ? 'right' : 'left' }} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/pharmacist-chat.tsx	349	placeholder	"placeholder=""اكتب رسالتك للصيدلي..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/order-tracking.tsx	77	demo	// API unavailable — keep last known state, no demo data	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/pharmacy/checkout.tsx	254	placeholder	"placeholder=""أدخل كود الكوبون"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/settings/security.tsx	250	placeholder	"placeholder=""••••••••"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/settings/feedback.tsx	153	placeholder	"placeholder=""اكتب ملاحظتك هنا..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/network-providers.tsx	119	placeholder	"placeholder=""ابحث عن مزود..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/add-policy.tsx	152	placeholder	{ label: 'رقم البوليصة', val: policyNum, setter: setPolicyNum, placeholder: 'رقم البوليصة كما في البطاقة' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/add-policy.tsx	153	placeholder	{ label: 'رقم العضوية / الهوية الوطنية', val: memberId, setter: setMemberId, placeholder: 'الهوية الوطنية / الإقامة' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/add-policy.tsx	154	placeholder	{ label: 'اسم العضو (اختياري)', val: memberName, setter: setMemberName, placeholder: 'الاسم كما في البطاقة' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/add-policy.tsx	155	placeholder	{ label: 'تاريخ الانتهاء (اختياري)', val: expiry, setter: setExpiry, placeholder: 'YYYY-MM-DD' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/add-policy.tsx	161	placeholder	"placeholder={f.placeholder} placeholderTextColor={colors.textTertiary} textAlign=""right"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/insurance/coverage-check.tsx	193	placeholder	"placeholder=""اسم الطبيب أو المستشفى أو الصيدلية"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	app/emergency/sos-active.tsx	27	fake	// E2: real patient GPS for the SOS map (was a fake animated graphic)	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	utils/api.ts	6	mock	* M1-01 — REAL network client (replaces the former in-memory mock that returned	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	utils/api.ts	7	fake	* hardcoded data after a fake 800ms delay and never touched the network).	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	utils/api.ts	10	mock	* so all 157 screens that were wired to the mock become live against the real	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	utils/api.ts	18	fake	*  - Throws Error with the server's message when available — no silent fake fallbacks.	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/constants/specialties.ts	146	sample	{ id: '5', nameAr: 'سحب عينات دم', nameEn: 'Blood Sample Collection', description: 'سحب عينات دم منزلية للتحاليل المخبرية', basePrice: 60, duration: '15 دقيقة', icon: 'bloodtype' },	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/data/database/core/DatabaseProvider.native.ts	19	not implemented	// SQLCipher driver is not implemented yet — throws until it is	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/Loading.tsx	76	placeholder	// DS Skeleton — Shimmer placeholder for content loading	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/Input.tsx	23	placeholder	placeholder?: string;	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/Input.tsx	44	placeholder	placeholder,	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/Input.tsx	131	placeholder	placeholder={placeholder}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/SearchBar.tsx	25	placeholder	placeholder?: string;	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/SearchBar.tsx	46	placeholder	placeholder,	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/SearchBar.tsx	63	placeholder	placeholder ??	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/design-system/components/SearchBar.tsx	150	placeholder	placeholder={defaultPlaceholder}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/i18n/autoTranslationsPhase5.json	4265	sample	"""en"": ""Track home sample collection"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/i18n/autoTranslationsPhase5.json	4269	sample	"""fil"": ""Subaybayan ang pagkuha ng sample sa bahay"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
patient-mobile	src/i18n/autoTranslationsPhase5.json	6577	sample	"""en"": ""Schedule sample collection"","	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
